rank,drug_a,drug_b,priority_score,p_empirical,q_value,permutation_z,signed_reversal,reversal_efficiency,reversal_gain_over_best_single,counter_therapeutic,gene_coverage,pathway_coverage,axis_coverage,target_complementarity,compartment_complementarity,cns_reach,regimen_compatibility,network_separation,proximity_z_a,proximity_z_b,complementary_exposure,evidence_score,uncertainty,safety_union,safety_overlap,worst_risk_domain,same_mechanism,shared_safety_class,redundant_targets,excluded_from_primary_ranking,pareto_optimal
1541,Inebilizumab,Sirolimus,0.9122,0.05486,0.06865,1.5758,0.059,0.4511,0.0241,0.0,0.1308,0.3,0.4,1.0,0.0,0.35,0.82,0.2381,-2.8083,-2.0409,True,0.3333,0.45,0.2765,0.0794,infection,False,False,False,False,False
1542,Mitoxantrone,Riluzole,0.912,0.17207,0.18191,0.9698,0.0345,0.3095,0.0146,0.0,0.1115,0.4,0.4,0.9091,1.0,0.65,0.5533,0.0833,-3.0195,-2.6115,True,0.3333,0.425,0.5294,0.0,malignancy,False,False,False,False,False
1543,Mitoxantrone,Temelimab,0.9117,0.00499,0.01301,2.5095,0.0494,0.3127,0.0191,0.0035,0.1579,0.6,0.6,0.9231,0.5,0.2,0.5067,-0.0208,-3.0195,-2.4721,False,0.3333,0.475,0.4686,0.0118,malignancy,False,False,False,False,False
1544,Cyclophosphamide,Teriflunomide,0.9109,0.13217,0.14295,1.1571,0.0451,0.4104,0.0189,0.0035,0.11,0.5,0.4,0.7,0.5,0.4,0.5533,-0.4643,-3.0549,-3.0107,False,1.0,0.35,0.5311,0.1355,infection,False,False,False,False,False
1545,Firategrast,Rituximab,0.9107,0.05486,0.06865,1.5485,0.0559,0.513,0.0192,0.0,0.109,0.3,0.2,1.0,0.0,0.3,0.5533,0.1429,-3.2771,-2.5884,True,0.3333,0.4,0.2049,0.0539,infection,False,False,False,False,False
1546,Inebilizumab,Natalizumab,0.9107,0.03242,0.04712,1.7166,0.0753,0.456,0.0349,0.0,0.1651,0.3,0.2,1.0,0.0,0.05,0.5067,0.2054,-2.8083,-3.0541,True,0.3333,0.275,0.2676,0.1059,infection,False,False,False,False,False
1547,Natalizumab-biosimilar,Ustekinumab,0.9106,0.02494,0.03925,1.8203,0.0679,0.4849,0.0287,0.0,0.1401,0.3,0.2,1.0,0.0,0.05,0.6867,0.1667,-3.1195,-1.9172,True,0.3333,0.375,0.1843,0.0706,infection,False,False,False,False,False
1548,Amiloride,Simvastatin,0.9105,0.17456,0.18425,0.899,0.0293,0.3093,0.0091,0.0,0.0948,0.4,0.4,0.9,0.75,0.45,1.0,-0.3214,-2.6837,-1.7856,False,0.3333,0.525,0.1343,0.0,teratogenicity,False,False,False,False,False
1549,Sirolimus,Ustekinumab,0.9105,0.02244,0.03628,1.7721,0.0573,0.5847,0.018,0.0,0.098,0.2,0.4,0.6667,0.0,0.35,0.82,-0.4167,-2.0409,-1.9172,False,0.3333,0.5,0.2255,0.0471,infection,False,False,False,False,True
1550,Amiloride,Mycophenolate mofetil,0.9102,0.02244,0.03628,1.8581,0.0313,0.2938,0.0105,0.0,0.1064,0.3,0.4,1.0,1.0,0.45,1.0,0.1,-2.6837,-2.0615,True,0.3333,0.55,0.2931,0.0,infection,False,False,False,False,False
1551,Methotrexate,Pioglitazone,0.9102,0.00249,0.00837,2.6146,0.0433,0.314,0.0183,0.0,0.1378,0.5,0.6,0.9091,0.5,0.4,0.8667,-0.1,-2.3127,-2.6661,False,0.3333,0.55,0.3775,0.0206,infection,False,False,False,False,False
1552,Mycophenolate mofetil,Orelabrutinib,0.9099,0.03741,0.05212,1.7373,0.0431,0.3475,0.0207,0.0,0.1242,0.4,0.4,1.0,0.5,0.55,1.0,0.0,-2.0615,-2.8405,False,0.3333,0.475,0.3373,0.0353,infection,False,False,False,False,False
1553,Mitoxantrone,Simvastatin,0.9096,0.10224,0.11438,1.1796,0.0393,0.3064,0.0191,0.0035,0.1282,0.6,0.6,0.9167,0.5,0.35,0.5533,-0.1548,-3.0195,-1.7856,False,0.6667,0.4,0.5137,0.0471,malignancy,False,False,False,False,False
1554,Glatiramer acetate,Inebilizumab,0.9077,0.00998,0.02038,2.2432,0.0633,0.4158,0.0284,0.0,0.1522,0.4,0.2,1.0,0.0,0.05,0.5533,0.1339,-3.0334,-2.8083,True,0.3333,0.35,0.1696,0.0118,infection,False,False,False,False,False
1555,Masitinib,Mitoxantrone,0.9068,0.04988,0.06409,1.5594,0.0494,0.3531,0.0189,0.0035,0.14,0.5,0.4,0.9167,0.5,0.5,0.6867,-0.1548,-3.6789,-3.0195,False,0.6667,0.425,0.5527,0.0659,infection,False,False,False,False,False
1556,Inebilizumab,Interferon beta-1a,0.9058,0.01496,0.02705,2.0736,0.0689,0.3784,0.034,0.0031,0.1821,0.4,0.2,1.0,0.0,0.1,0.5533,0.1825,-2.8083,-3.5867,True,0.3333,0.325,0.2422,0.0176,infection,False,False,False,False,False
1557,Interferon beta-1b,Ponesimod,0.9056,0.04239,0.05693,1.6132,0.0476,0.395,0.0173,0.0029,0.1205,0.3,0.2,0.8,0.0,0.45,0.82,-0.375,-3.2696,-1.5016,False,1.0,0.275,0.223,0.0289,infection,False,False,False,False,False
1558,Methotrexate,Ozanimod,0.9055,0.11471,0.12568,1.2218,0.0381,0.4329,0.0164,0.0,0.0881,0.3,0.2,0.75,0.5,0.5,0.7333,-0.3,-2.3127,-1.8533,False,1.0,0.375,0.3978,0.0639,infection,False,False,False,False,False
1559,Cyclophosphamide,Ozanimod,0.9049,0.08728,0.09969,1.367,0.0442,0.463,0.018,0.0035,0.0956,0.4,0.2,0.7778,0.5,0.5,0.5533,-0.2667,-3.0549,-1.8533,False,1.0,0.35,0.5455,0.0751,infection,False,False,False,False,False
1560,Natalizumab,Tocilizumab,0.9048,0.00748,0.01683,2.1774,0.0757,0.4255,0.0353,0.0,0.1779,0.4,0.2,1.0,0.0,0.1,0.64,0.0833,-3.0541,-1.8119,True,0.3333,0.325,0.2784,0.1059,infection,False,False,False,False,False
1561,Cladribine,Tocilizumab,0.9043,0.02244,0.03628,1.7556,0.0622,0.3933,0.0269,0.0,0.1581,0.3,0.2,1.0,0.5,0.3,0.5533,0.0,-2.961,-1.8119,False,0.3333,0.375,0.3784,0.0706,infection,False,False,False,False,False
1562,Firategrast,Ozanimod,0.9042,0.1197,0.13023,1.2162,0.0409,0.406,0.0192,0.0,0.1008,0.3,0.2,1.0,0.5,0.5,0.7333,0.1,-3.2771,-1.8533,True,0.3333,0.4,0.2471,0.0392,infection,False,False,False,False,False
1563,Natalizumab-biosimilar,Ponesimod,0.9042,0.09975,0.11228,1.2641,0.0487,0.448,0.0201,0.0,0.1088,0.3,0.2,1.0,0.0,0.45,0.6867,0.0,-3.1195,-1.5016,False,0.6667,0.275,0.2598,0.0706,infection,False,False,False,False,False
1564,Cholecalciferol,Sirolimus,0.9039,0.02993,0.04463,1.8169,0.0386,0.5003,0.0145,0.0,0.0772,0.2,0.4,0.5,0.5,0.55,1.0,-0.5833,-2.0037,-2.0409,False,0.3333,0.575,0.1941,0.0,infection,False,False,False,False,False
1565,Cyclophosphamide,Hydroxychloroquine,0.9037,0.01496,0.02705,2.0827,0.0516,0.3455,0.0254,0.0035,0.1495,0.5,0.4,1.0,0.5,0.55,0.5533,0.0,-3.0549,-3.2153,False,0.3333,0.5,0.5082,0.0124,infection,False,False,False,False,False
1566,Epigallocatechin gallate,Lamotrigine,0.9034,0.04738,0.06178,1.6633,0.0249,0.3299,0.0116,0.0,0.0754,0.3,0.4,0.8889,0.75,0.7,1.0,-0.25,-1.555,-3.0679,False,0.3333,0.65,0.0769,0.0124,hepatic,False,False,False,False,False
1567,Peginterferon beta-1a,Ponesimod,0.9029,0.02494,0.03925,1.7063,0.0452,0.4171,0.0172,0.003,0.1083,0.3,0.2,0.7778,0.0,0.45,0.6867,-0.3929,-2.577,-1.5016,False,1.0,0.275,0.2179,0.0272,infection,False,False,False,False,False
1568,Inebilizumab,Ponesimod,0.9004,0.08728,0.09969,1.3599,0.055,0.4761,0.0201,0.0,0.1154,0.3,0.2,1.0,0.0,0.45,0.5533,0.0714,-2.8083,-1.5016,True,0.3333,0.3,0.2686,0.0471,infection,False,False,False,False,False
1569,Azathioprine,Phenytoin,0.9001,0.00748,0.01683,1.9264,0.0294,0.2834,0.0119,0.0,0.1036,0.3,0.4,1.0,1.0,0.7,0.8667,0.2,-1.9886,-2.5343,True,0.3333,0.5,0.3761,0.0769,infection,False,False,False,False,False
1570,Firategrast,Ustekinumab,0.8981,0.05736,0.0709,1.5858,0.0584,0.4551,0.0192,0.0,0.1284,0.3,0.2,1.0,0.0,0.3,0.5533,0.1667,-3.2771,-1.9172,True,0.3333,0.5,0.1373,0.0392,infection,False,False,False,False,False
1571,Sirolimus,Vidofludimus calcium,0.8973,0.07232,0.08491,1.4313,0.0412,0.5059,0.0171,0.0,0.0814,0.3,0.4,0.625,0.5,0.4,0.8667,-0.4667,-2.0409,-1.6832,False,0.3333,0.475,0.316,0.0438,infection,False,False,False,False,False
1572,Frexalimab,Interferon beta-1b,0.8967,0.05736,0.0709,1.5394,0.0629,0.4014,0.0276,0.0029,0.1568,0.3,0.2,0.8571,0.0,0.1,0.6867,-0.1875,-2.5456,-3.2696,False,0.6667,0.35,0.1647,0.0118,infection,False,False,False,False,False
1573,Glatiramer acetate,Ustekinumab,0.8963,0.00748,0.01683,2.2599,0.0626,0.5149,0.0233,0.0,0.1215,0.3,0.2,0.7273,0.0,0.05,0.5533,-0.4375,-3.0334,-1.9172,False,0.3333,0.4,0.0902,0.0078,infection,False,False,False,False,True
1574,Frexalimab,Sirolimus,0.8956,0.05985,0.07304,1.4472,0.0566,0.487,0.0213,0.0,0.1162,0.3,0.4,0.8333,0.0,0.35,0.6867,-0.1458,-2.5456,-2.0409,False,0.3333,0.475,0.2255,0.0471,infection,False,False,False,False,False
1575,Mitoxantrone,Pioglitazone,0.8953,0.00249,0.00837,2.6563,0.0439,0.3176,0.0189,0.0035,0.1382,0.7,0.6,0.9167,0.5,0.4,0.6867,-0.0833,-3.0195,-2.6661,False,0.3333,0.475,0.5076,0.0776,malignancy,False,False,False,False,False
1576,Fingolimod,Mycophenolate mofetil,0.8949,0.06234,0.07553,1.4701,0.0473,0.3852,0.0175,0.0,0.1227,0.4,0.4,0.8182,0.5,0.6,0.7333,-0.2,-1.9414,-2.0615,False,0.3333,0.375,0.4608,0.0588,infection,False,False,False,False,False
1577,Azathioprine,Teriflunomide,0.8948,0.13965,0.15031,1.0876,0.0376,0.3873,0.0135,0.0,0.0972,0.4,0.4,0.6667,0.5,0.4,0.7333,-0.5143,-1.9886,-3.0107,False,1.0,0.35,0.4234,0.1305,infection,False,False,False,False,False
1578,Alemtuzumab,Interferon beta-1a,0.894,0.01746,0.03019,1.9751,0.0717,0.3681,0.0304,0.0031,0.1947,0.4,0.2,0.8824,0.0,0.1,0.42,-0.2111,-3.018,-3.5867,False,1.0,0.275,0.5196,0.0235,infection,False,False,False,False,False
1579,Alemtuzumab,Ocrelizumab,0.8939,0.20698,0.21564,0.8208,0.0782,0.4937,0.0342,0.0,0.1585,0.2,0.2,0.8125,0.0,0.05,0.5067,-0.3167,-3.018,-2.7449,False,1.0,0.225,0.4951,0.1206,infection,False,False,False,False,False
1580,Cyclophosphamide,Orelabrutinib,0.8937,0.02244,0.03628,1.6905,0.0487,0.3584,0.0224,0.0035,0.1359,0.5,0.4,1.0,0.5,0.55,0.82,0.0,-3.0549,-2.8405,False,0.3333,0.45,0.499,0.0471,infection,False,False,False,False,False
1581,Methotrexate,Rituximab,0.8936,0.07731,0.08978,1.3409,0.056,0.4279,0.0193,0.0,0.131,0.3,0.2,1.0,0.0,0.2,0.5533,0.1429,-2.3127,-2.5884,True,1.0,0.375,0.3804,0.0539,infection,False,False,False,False,False
1582,Inebilizumab,Secukinumab,0.8933,0.04738,0.06178,1.5124,0.0599,0.5191,0.025,0.0,0.1154,0.3,0.2,1.0,0.0,0.05,0.6867,0.125,-2.8083,-1.895,True,0.3333,0.425,0.1892,0.0412,infection,False,False,False,False,False
1583,Lamotrigine,Mitoxantrone,0.8929,0.10973,0.12088,1.2068,0.0303,0.295,0.0104,0.0006,0.1028,0.4,0.4,0.8889,1.0,0.7,0.5533,0.0833,-3.0679,-3.0195,True,0.3333,0.45,0.4882,0.0,malignancy,False,False,False,False,False
1584,Amiloride,Nicotinamide riboside,0.8922,0.02244,0.03628,2.1788,0.025,0.3569,0.0096,0.0,0.0701,0.2,0.4,0.875,0.75,0.5,1.0,-0.45,-2.6837,-0.7234,False,0.3333,0.625,0.0343,0.0,cardiac,False,False,False,False,False
1585,Alemtuzumab,Ofatumumab,0.8919,0.22195,0.2297,0.8692,0.075,0.4734,0.0338,0.0,0.1585,0.2,0.2,0.875,0.0,0.05,0.5533,-0.225,-3.018,-2.3838,False,1.0,0.225,0.4868,0.1005,infection,False,False,False,False,False
1586,Memantine,Oxcarbazepine,0.8918,0.3217,0.32476,0.5894,0.0218,0.4216,0.0083,0.0,0.0516,0.1,0.2,0.6,1.0,0.75,0.8667,-0.5833,-2.6276,-0.3516,False,0.3333,0.575,0.0863,0.0,teratogenicity,False,False,False,False,False
1587,Azathioprine,Ozanimod,0.8917,0.09726,0.10985,1.309,0.0364,0.44,0.0147,0.0,0.0827,0.3,0.2,0.75,0.5,0.5,0.7333,-0.3,-1.9886,-1.8533,False,1.0,0.35,0.4482,0.0596,infection,False,False,False,False,False
1588,Frexalimab,Peginterferon beta-1a,0.8914,0.05736,0.0709,1.5847,0.0605,0.4185,0.0252,0.003,0.1445,0.3,0.2,0.8462,0.0,0.1,0.82,-0.2054,-2.5456,-2.577,False,0.6667,0.35,0.1578,0.0118,infection,False,False,False,False,False
1589,Methotrexate,Orelabrutinib,0.8911,0.02993,0.04463,1.6062,0.0417,0.325,0.0193,0.0,0.1283,0.4,0.4,1.0,0.5,0.55,1.0,0.0,-2.3127,-2.8405,False,0.3333,0.475,0.3249,0.0624,infection,False,False,False,False,False
1590,Cladribine,Secukinumab,0.8906,0.03491,0.0496,1.6593,0.0519,0.4017,0.025,0.0,0.1292,0.3,0.2,1.0,0.5,0.3,0.5533,0.0,-2.961,-1.895,False,0.3333,0.4,0.3039,0.0412,infection,False,False,False,False,False
1591,Cyclophosphamide,Natalizumab,0.8895,0.00249,0.00837,2.0781,0.0666,0.3782,0.0263,0.0035,0.1762,0.5,0.2,1.0,0.0,0.25,0.5067,0.0,-3.0549,-3.0541,False,1.0,0.325,0.5029,0.1412,infection,False,False,False,False,False
1592,Epigallocatechin gallate,Mycophenolate mofetil,0.8885,0.00499,0.01301,2.4496,0.0334,0.2991,0.0126,0.0,0.1115,0.5,0.6,1.0,0.5,0.45,1.0,0.0833,-1.555,-2.0615,True,0.3333,0.625,0.3206,0.0,infection,False,False,False,False,False
1593,Natalizumab-biosimilar,Sirolimus,0.8883,0.02993,0.04463,1.7613,0.0528,0.4251,0.0241,0.0,0.1242,0.4,0.4,1.0,0.0,0.35,0.6867,0.1667,-3.1195,-2.0409,True,0.3333,0.425,0.2647,0.1059,infection,False,False,False,False,False
1594,Inebilizumab,Natalizumab-biosimilar,0.8874,0.06733,0.08046,1.4805,0.0636,0.5089,0.0287,0.0,0.1249,0.3,0.2,1.0,0.0,0.05,0.5067,0.1429,-2.8083,-3.1195,True,0.3333,0.325,0.2324,0.1059,infection,False,False,False,False,False
1595,Daclizumab,Ocrelizumab,0.8848,0.12469,0.13537,1.0497,0.0631,0.4964,0.019,0.0019,0.1271,0.2,0.2,1.0,0.0,0.05,0.6867,0.1111,-2.1815,-2.7449,True,1.0,0.275,0.4931,0.0471,autoimmunity,False,False,False,False,False
1596,Inebilizumab,Tocilizumab,0.8848,0.03741,0.05212,1.7136,0.0702,0.4864,0.0349,0.0,0.1443,0.3,0.2,1.0,0.0,0.1,0.5067,0.0714,-2.8083,-1.8119,True,0.3333,0.4,0.2637,0.0706,infection,False,False,False,False,False
1597,Alemtuzumab,Ublituximab,0.8847,0.17456,0.18425,0.9418,0.0739,0.4811,0.0327,0.0,0.1537,0.2,0.2,0.8667,0.0,0.05,0.3733,-0.2429,-3.018,-2.5884,False,1.0,0.25,0.4868,0.1005,infection,False,False,False,False,False
1598,Natalizumab,Secukinumab,0.8847,0.00499,0.01301,2.1098,0.0654,0.4391,0.025,0.0,0.1489,0.3,0.2,1.0,0.0,0.05,0.82,0.25,-3.0541,-1.895,True,0.3333,0.35,0.2186,0.0618,infection,False,False,False,False,False
1599,Daclizumab,Ublituximab,0.884,0.14713,0.15794,1.051,0.0582,0.5137,0.019,0.0019,0.1133,0.2,0.2,1.0,0.0,0.05,0.82,0.1429,-2.1815,-2.5884,True,1.0,0.3,0.4725,0.0392,autoimmunity,False,False,False,False,False
1600,Daclizumab,Ofatumumab,0.8832,0.13716,0.14787,1.0694,0.0591,0.5007,0.019,0.0019,0.1181,0.2,0.2,1.0,0.0,0.05,0.82,0.125,-2.1815,-2.3838,True,1.0,0.275,0.4725,0.0392,autoimmunity,False,False,False,False,False
1601,Daclizumab,Orelabrutinib,0.8823,0.09975,0.11228,1.2498,0.0414,0.3745,0.019,0.0019,0.1107,0.4,0.4,1.0,0.5,0.55,0.6867,0.0,-2.1815,-2.8405,False,0.3333,0.4,0.4104,0.0729,autoimmunity,False,False,False,False,False
1602,Methotrexate,Natalizumab,0.8819,0.00499,0.01301,1.9782,0.0597,0.3537,0.0193,0.0,0.1687,0.4,0.2,1.0,0.0,0.2,0.6867,0.0,-2.3127,-3.0541,False,1.0,0.35,0.3971,0.0882,infection,False,False,False,False,False
1603,Oxcarbazepine,Riluzole,0.8819,0.25187,0.25801,0.6699,0.0259,0.3952,0.0078,0.0,0.0656,0.1,0.2,0.7143,1.0,0.7,1.0,-0.25,-0.3516,-2.6115,False,0.3333,0.55,0.1412,0.0137,hepatic,False,False,False,False,False
1604,Firategrast,Frexalimab,0.8813,0.04489,0.05938,1.5689,0.0545,0.4086,0.0192,0.0,0.1334,0.4,0.2,1.0,0.0,0.3,0.6867,0.125,-3.2771,-2.5456,True,0.3333,0.475,0.1373,0.0392,infection,False,False,False,False,False
1605,Alemtuzumab,Ponesimod,0.8796,0.06733,0.08046,1.3992,0.0579,0.4526,0.0167,0.0,0.128,0.3,0.2,0.8333,0.0,0.45,0.42,-0.35,-3.018,-1.5016,False,1.0,0.25,0.5239,0.0751,infection,False,False,False,False,False
1606,Azathioprine,Hydroxychloroquine,0.879,0.01247,0.02374,1.9754,0.0428,0.3132,0.0174,0.0,0.1367,0.4,0.4,1.0,0.5,0.55,0.7333,0.0,-1.9886,-3.2153,False,0.3333,0.5,0.4078,0.0,infection,False,False,False,False,False
1607,Mitoxantrone,Ozanimod,0.879,0.10973,0.12088,1.2935,0.0399,0.3793,0.0181,0.0035,0.1052,0.5,0.2,0.9,0.5,0.5,0.82,-0.0833,-3.0195,-1.8533,False,1.0,0.3,0.5649,0.0841,infection,False,False,False,False,False
1608,Amiloride,Methotrexate,0.8785,0.02494,0.03925,1.8052,0.0298,0.2697,0.0105,0.0,0.1106,0.3,0.4,1.0,1.0,0.45,1.0,-0.125,-2.6837,-2.3127,False,0.3333,0.55,0.3078,0.0,infection,False,False,False,False,False
1609,Epigallocatechin gallate,Nicotinamide riboside,0.8784,0.00499,0.01301,2.7892,0.0274,0.3647,0.012,0.0,0.0752,0.4,0.4,0.9,0.5,0.5,1.0,-0.2,-1.555,-0.7234,False,0.3333,0.7,0.0618,0.0,hepatic,False,False,False,False,False
1610,Mitoxantrone,Nicotinamide riboside,0.878,0.01247,0.02374,2.4477,0.0353,0.3091,0.0154,0.0035,0.1142,0.5,0.6,1.0,0.5,0.5,0.5533,0.15,-3.0195,-0.7234,True,0.3333,0.5,0.4608,0.0,malignancy,False,False,False,False,False
1611,Alemtuzumab,Glatiramer acetate,0.8765,0.02494,0.03925,2.0816,0.0644,0.4406,0.0231,0.0,0.1462,0.4,0.2,0.7143,0.0,0.05,0.42,-0.45,-3.018,-3.0334,False,1.0,0.3,0.449,0.0157,infection,False,False,False,False,False
1612,Cyclophosphamide,Phenytoin,0.8762,0.10224,0.11438,1.2383,0.0356,0.3402,0.0094,0.0009,0.1047,0.3,0.4,0.875,1.0,0.7,0.6867,-0.0833,-3.0549,-2.5343,False,0.3333,0.5,0.4912,0.0745,infection,False,False,False,False,False
1613,Cholecalciferol,Cyclophosphamide,0.8761,0.0399,0.05461,1.6937,0.0426,0.3881,0.0164,0.0035,0.1099,0.3,0.4,0.8,0.5,0.55,0.5533,-0.3333,-2.0037,-3.0549,False,0.6667,0.525,0.4324,0.0,infection,False,False,False,False,False
1614,Azathioprine,Ocrelizumab,0.8758,0.16958,0.17956,0.9437,0.0586,0.4898,0.0145,0.0,0.1197,0.2,0.2,0.8333,0.0,0.25,0.5533,-0.3111,-1.9886,-2.7449,False,1.0,0.325,0.399,0.0912,infection,False,False,False,False,False
1615,Frexalimab,Tocilizumab,0.8756,0.04988,0.06409,1.5082,0.0689,0.4667,0.0336,0.0,0.1477,0.3,0.2,0.9231,0.0,0.1,0.64,-0.0833,-2.5456,-1.8119,False,0.3333,0.425,0.2039,0.0471,infection,False,False,False,False,False
1616,Cyclophosphamide,Vidofludimus calcium,0.875,0.05736,0.0709,1.3755,0.0439,0.4121,0.0176,0.0035,0.1065,0.5,0.4,0.7778,0.5,0.4,0.6867,-0.3667,-3.0549,-1.6832,False,0.6667,0.425,0.4936,0.1044,infection,False,False,False,False,False
1617,Natalizumab-biosimilar,Tocilizumab,0.874,0.00499,0.01301,1.8923,0.064,0.4646,0.0287,0.0,0.1377,0.4,0.2,1.0,0.0,0.1,0.64,0.0833,-3.1195,-1.8119,True,0.3333,0.375,0.2431,0.1059,infection,False,False,False,False,False
1618,Cholecalciferol,Methotrexate,0.8739,0.03242,0.04712,1.7887,0.0365,0.3563,0.0165,0.0,0.1024,0.2,0.4,0.7778,0.5,0.55,0.7333,-0.3667,-2.0037,-2.3127,False,0.6667,0.55,0.2735,0.0,infection,False,False,False,False,False
1619,Inebilizumab,Peginterferon beta-1a,0.8728,0.02244,0.03628,1.8188,0.0628,0.395,0.028,0.003,0.1591,0.3,0.2,1.0,0.0,0.1,0.6867,0.2857,-2.8083,-2.577,True,0.3333,0.325,0.2353,0.0176,infection,False,False,False,False,False
1620,Firategrast,Inebilizumab,0.8726,0.06983,0.08242,1.3825,0.0541,0.4776,0.0192,0.0,0.1132,0.3,0.2,1.0,0.0,0.3,0.5533,0.1429,-3.2771,-2.8083,True,0.3333,0.45,0.201,0.0588,infection,False,False,False,False,False
1621,Inebilizumab,Interferon beta-1b,0.8702,0.01746,0.03019,1.7497,0.0652,0.3808,0.0303,0.0029,0.1713,0.3,0.2,1.0,0.0,0.1,0.5533,0.1964,-2.8083,-3.2696,True,0.3333,0.325,0.2422,0.0176,infection,False,False,False,False,False
1622,Azathioprine,Natalizumab,0.8692,0.01247,0.02374,2.072,0.0578,0.3538,0.0174,0.0,0.1634,0.4,0.2,1.0,0.0,0.25,0.6867,0.0,-1.9886,-3.0541,False,1.0,0.325,0.4343,0.0971,infection,False,False,False,False,False
1623,Azathioprine,Orelabrutinib,0.8689,0.03741,0.05212,1.6413,0.0398,0.3239,0.0174,0.0,0.123,0.4,0.4,1.0,0.5,0.55,1.0,0.0,-1.9886,-2.8405,False,0.3333,0.45,0.379,0.0543,infection,False,False,False,False,False
1624,Interferon beta-1a,Natalizumab-biosimilar,0.8686,0.01496,0.02705,1.9889,0.0586,0.4014,0.0246,0.0031,0.1459,0.4,0.2,0.8333,0.0,0.1,0.6867,-0.3111,-3.5867,-3.1195,False,0.6667,0.3,0.248,0.0265,infection,False,False,False,False,False
1625,Azathioprine,Ofatumumab,0.8685,0.20449,0.2136,0.9207,0.0552,0.4609,0.0151,0.0,0.1197,0.2,0.2,0.9167,0.0,0.25,0.6867,-0.1625,-1.9886,-2.3838,False,1.0,0.325,0.3858,0.076,infection,False,False,False,False,False
1626,Mitoxantrone,Teriflunomide,0.8674,0.18703,0.19669,0.9349,0.0403,0.3703,0.0162,0.0035,0.1089,0.5,0.4,0.7,0.5,0.4,0.82,-0.4643,-3.0195,-3.0107,False,1.0,0.3,0.5853,0.1098,malignancy,False,False,False,False,False
1627,Natalizumab-biosimilar,Secukinumab,0.8667,0.02494,0.03925,1.747,0.0537,0.4936,0.025,0.0,0.1088,0.3,0.2,1.0,0.0,0.05,0.82,0.225,-3.1195,-1.895,True,0.3333,0.4,0.1833,0.0618,infection,False,False,False,False,False
1628,Hydroxychloroquine,Methotrexate,0.8663,0.05736,0.0709,1.5112,0.0439,0.3343,0.0185,0.0,0.1312,0.3,0.4,0.9,0.5,0.55,0.7333,-0.1833,-3.2153,-2.3127,False,0.3333,0.525,0.3618,0.0,infection,False,False,False,False,False
1629,Daclizumab,Hydroxychloroquine,0.8658,0.12718,0.13785,1.1527,0.0444,0.3573,0.019,0.0019,0.1243,0.3,0.4,1.0,0.5,0.55,0.6867,0.0,-2.1815,-3.2153,False,0.3333,0.45,0.4578,0.0,autoimmunity,False,False,False,False,False
1630,Alemtuzumab,Rituximab,0.8654,0.16209,0.17217,0.927,0.0719,0.4677,0.0306,0.0,0.1537,0.2,0.2,0.8667,0.0,0.05,0.5067,-0.2429,-3.018,-2.5884,False,1.0,0.25,0.4931,0.1127,infection,False,False,False,False,False
1631,Mitoxantrone,Natalizumab,0.8654,0.00499,0.01301,2.2311,0.0603,0.3565,0.0199,0.0035,0.1691,0.6,0.2,1.0,0.0,0.2,0.5067,0.0,-3.0195,-3.0541,False,1.0,0.275,0.5667,0.1059,infection,False,False,False,False,False
1632,Cyclophosphamide,Evobrutinib,0.8652,0.03741,0.05212,1.6493,0.0464,0.3603,0.0202,0.0035,0.1289,0.5,0.2,1.0,0.5,0.45,0.82,0.0,-3.0549,-2.076,False,0.6667,0.425,0.5196,0.0471,infection,False,False,False,False,False
1633,Azathioprine,Ublituximab,0.8644,0.17706,0.18669,1.0053,0.0542,0.4715,0.015,0.0,0.1149,0.2,0.2,0.9091,0.0,0.25,0.6867,-0.1714,-1.9886,-2.5884,False,1.0,0.35,0.3858,0.076,infection,False,False,False,False,False
1634,Glatiramer acetate,Sirolimus,0.8643,0.00748,0.01683,2.2473,0.0481,0.4402,0.0197,0.0,0.1093,0.4,0.4,0.7273,0.0,0.35,0.5533,-0.3542,-3.0334,-2.0409,False,0.3333,0.45,0.202,0.0118,infection,False,False,False,False,False
1635,Sirolimus,Teriflunomide,0.864,0.15212,0.16252,1.0107,0.0441,0.4322,0.02,0.0,0.1021,0.3,0.4,0.7,0.5,0.4,1.0,-0.4643,-2.0409,-3.0107,False,0.3333,0.4,0.3684,0.06,infection,False,False,False,False,False
1636,Amiloride,Azathioprine,0.8637,0.02743,0.04221,1.7267,0.028,0.2656,0.0105,0.0,0.1053,0.3,0.4,1.0,1.0,0.45,1.0,0.1,-2.6837,-1.9886,True,0.3333,0.525,0.3539,0.0,infection,False,False,False,False,False
1637,Cholecalciferol,Mitoxantrone,0.8632,0.03242,0.04712,1.8625,0.0383,0.3202,0.0183,0.0035,0.1195,0.4,0.4,0.9091,0.5,0.55,0.82,-0.1667,-2.0037,-3.0195,False,0.6667,0.475,0.4608,0.0,malignancy,False,False,False,False,False
1638,Epigallocatechin gallate,Oxcarbazepine,0.863,0.03242,0.04712,1.9107,0.0216,0.3382,0.0089,0.0,0.0637,0.3,0.4,0.875,0.75,0.7,1.0,0.0,-1.555,-0.3516,False,0.3333,0.675,0.1357,0.0124,hepatic,False,False,False,False,False
